duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate,attack_type
1,0,36,65,5,0,5,5,0.1,0.1,4
7,0,112,314,0,0,11,6,0.3219414106161437,0.48431402709030164,3
1,0,40,111,5,0,13,7,0.1,0.1,4
5,0,63,353,0,0,38,14,0.3625461764325577,0.251999705120775,3
5,0,64,172,0,1,8,7,0.0,0.0,5
0,0,0,0,0,0,292,184,0.8634959121958026,0.9408400661864681,1
1,0,48,54,5,0,14,10,0.1,0.1,4
0,0,126,536,6,0,35,26,0.1,0.1,2
5,0,326,2356,0,1,5,3,0.0,0.0,0
0,0,0,0,0,0,202,176,0.9141974054579133,0.8492625737032412,1
3,0,425,3164,0,1,2,3,0.0,0.0,0
8,0,268,1731,0,1,5,4,0.0,0.0,0
0,0,0,0,0,0,197,173,0.9444545256287674,0.8051966921433396,1
1,0,21,53,6,0,12,6,0.1,0.1,4
0,0,0,0,0,0,293,120,0.831174432039396,0.7825766602513111,1
0,0,0,0,0,0,296,208,0.9604244148686352,0.7993401244172602,1
10,0,208,2688,0,1,2,4,0.0,0.0,0
3,0,87,168,0,1,4,8,0.0,0.0,5
7,0,108,305,0,0,40,8,0.3448482546792002,0.26681893795973455,3
6,0,444,3287,0,1,3,2,0.0,0.0,0
0,0,119,728,9,0,38,28,0.1,0.1,2
5,0,83,243,0,1,7,8,0.0,0.0,5
4,0,49,139,0,1,12,8,0.0,0.0,5
7,0,422,3579,0,1,5,1,0.0,0.0,0
2,0,95,189,0,1,4,10,0.0,0.0,5
0,0,156,592,8,0,34,22,0.1,0.1,2
0,0,185,551,6,0,18,20,0.1,0.1,2
1,0,50,89,5,0,7,9,0.1,0.1,4
0,0,157,520,6,0,16,23,0.1,0.1,2
0,0,108,724,7,0,27,22,0.1,0.1,2
3,0,274,2795,0,1,4,1,0.0,0.0,0
0,0,0,0,0,0,257,256,0.9056919913968118,0.7287343206957987,1
4,0,494,3664,0,1,2,4,0.0,0.0,0
1,0,42,45,5,0,6,8,0.1,0.1,4
1,0,38,48,5,0,6,8,0.1,0.1,4
3,0,96,282,0,1,6,4,0.0,0.0,5
0,0,0,0,0,0,199,179,0.9697328516441739,0.9340245899130513,1
5,0,45,124,0,1,7,6,0.0,0.0,5
0,0,176,754,7,0,31,13,0.1,0.1,2
5,0,60,270,0,0,30,14,0.4775757173235906,0.3244331917120983,3
0,0,0,0,0,0,150,224,0.98399373978704,0.8563602845642622,1
0,0,0,0,0,0,207,135,0.9429357743724507,0.9222543494525779,1
2,0,67,167,0,1,4,7,0.0,0.0,5
3,0,98,233,0,0,22,5,0.4749302973039692,0.45291127430153016,3
0,0,168,694,7,0,37,29,0.1,0.1,2
5,0,104,349,0,0,35,14,0.4456856758945803,0.28092436747391814,3
0,0,186,767,6,0,20,29,0.1,0.1,2
4,0,52,144,0,1,10,8,0.0,0.0,5
3,0,414,1745,0,1,1,5,0.0,0.0,0
1,0,23,76,7,0,7,9,0.1,0.1,4
0,0,138,580,5,0,39,18,0.1,0.1,2
0,0,0,0,0,0,128,202,0.8485166036382223,0.9138690764874275,1
1,0,55,118,4,0,5,9,0.1,0.1,4
5,0,105,200,0,0,11,11,0.4386513696595935,0.22098845804919887,3
0,0,0,0,0,0,211,111,0.9310147221586357,0.8137733529590273,1
7,0,51,340,0,0,16,12,0.31214994397226203,0.20473345073208907,3
0,0,193,440,8,0,29,13,0.1,0.1,2
1,0,32,56,3,0,8,9,0.1,0.1,4
1,0,31,119,4,0,6,9,0.1,0.1,4
9,0,287,3530,0,1,1,3,0.0,0.0,0
8,0,210,2435,0,1,5,2,0.0,0.0,0
0,0,162,691,10,0,40,15,0.1,0.1,2
0,0,182,647,8,0,33,15,0.1,0.1,2
10,0,244,3489,0,1,5,5,0.0,0.0,0
7,0,106,245,0,0,22,7,0.2661300879990825,0.28161871222359325,3
0,0,135,606,6,0,26,13,0.1,0.1,2
0,0,100,415,10,0,17,24,0.1,0.1,2
5,0,111,148,0,1,11,4,0.0,0.0,5
6,0,84,292,0,0,19,15,0.2746963445139014,0.47001601395686826,3
3,0,64,283,0,1,5,7,0.0,0.0,5
4,0,329,2990,0,1,3,5,0.0,0.0,0
1,0,21,74,5,0,11,10,0.1,0.1,4
6,0,94,294,0,0,30,9,0.28271666812010515,0.2731120168720561,3
0,0,140,736,5,0,31,29,0.1,0.1,2
0,0,0,0,0,0,134,244,0.9755007942034754,0.8189912793120032,1
0,0,140,693,7,0,37,29,0.1,0.1,2
0,0,169,504,5,0,21,28,0.1,0.1,2
0,0,0,0,0,0,229,159,0.9034911952208898,0.8697346082886355,1
2,0,80,143,0,1,10,6,0.0,0.0,5
1,0,58,105,6,0,13,10,0.1,0.1,4
0,0,158,541,9,0,22,19,0.1,0.1,2
0,0,188,748,5,0,16,21,0.1,0.1,2
0,0,142,499,8,0,40,11,0.1,0.1,2
7,0,330,3544,0,1,2,4,0.0,0.0,0
3,0,109,136,0,1,7,7,0.0,0.0,5
0,0,0,0,0,0,193,194,0.943949274735187,0.8238325749259183,1
0,0,185,580,8,0,27,10,0.1,0.1,2
1,0,51,109,6,0,13,5,0.1,0.1,4
1,0,60,41,4,0,8,9,0.1,0.1,4
3,0,102,384,0,0,20,13,0.23923902969709193,0.2913611584517503,3
3,0,113,292,0,1,4,4,0.0,0.0,5
5,0,64,208,0,0,13,13,0.20690375343206757,0.47953822630691856,3
0,0,102,729,10,0,40,13,0.1,0.1,2
5,0,73,347,0,0,20,7,0.4267114205955299,0.48233498932012636,3
0,0,0,0,0,0,183,116,0.8198163527628761,0.7127799790378766,1
9,0,497,1692,0,1,1,3,0.0,0.0,0
0,0,0,0,0,0,276,218,0.8077825891688161,0.8640340804564596,1
4,0,49,167,0,1,11,7,0.0,0.0,5
0,0,0,0,0,0,227,195,0.9281710790405026,0.7669754219156443,1
0,0,200,472,7,0,17,17,0.1,0.1,2
3,0,98,288,0,1,6,7,0.0,0.0,5
5,0,51,261,0,1,9,8,0.0,0.0,5
2,0,59,297,0,1,9,4,0.0,0.0,5
0,0,0,0,0,0,290,193,0.8690514127525628,0.7981440257382947,1
3,0,491,2599,0,1,2,3,0.0,0.0,0
2,0,78,252,0,1,11,8,0.0,0.0,5
6,0,500,2962,0,1,2,3,0.0,0.0,0
6,0,84,279,0,0,39,9,0.48958994239294074,0.21696922874303284,3
2,0,104,161,0,1,8,4,0.0,0.0,5
4,0,320,3257,0,1,1,3,0.0,0.0,0
1,0,53,117,6,0,13,10,0.1,0.1,4
7,0,115,350,0,0,33,9,0.48876963540014645,0.23615617811315423,3
6,0,412,2118,0,1,2,4,0.0,0.0,0
6,0,76,367,0,0,26,11,0.2464896214133371,0.420709397256796,3
6,0,474,1592,0,1,4,2,0.0,0.0,0
0,0,0,0,0,0,129,188,0.8119298295276411,0.7947906272971091,1
4,0,375,2474,0,1,1,2,0.0,0.0,0
4,0,105,250,0,0,22,15,0.33142717774123287,0.3662734753262141,3
0,0,184,722,10,0,23,30,0.1,0.1,2
0,0,197,798,7,0,29,20,0.1,0.1,2
5,0,104,193,0,1,6,6,0.0,0.0,5
6,0,119,296,0,0,20,13,0.2939715179206005,0.2813908749845855,3
5,0,76,209,0,1,11,8,0.0,0.0,5
0,0,0,0,0,0,129,210,0.8511515217928045,0.7896884320626305,1
1,0,22,117,7,0,9,10,0.1,0.1,4
0,0,136,735,8,0,37,30,0.1,0.1,2
0,0,0,0,0,0,251,267,0.9698112647059086,0.798590311101665,1
0,0,170,753,9,0,21,18,0.1,0.1,2
0,0,104,793,9,0,17,17,0.1,0.1,2
10,0,372,2561,0,1,5,4,0.0,0.0,0
7,0,74,303,0,0,22,11,0.39539614318364574,0.39385438053824984,3
9,0,322,1642,0,1,4,3,0.0,0.0,0
4,0,76,212,0,1,11,4,0.0,0.0,5
1,0,42,116,5,0,12,5,0.1,0.1,4
0,0,194,443,10,0,35,11,0.1,0.1,2
8,0,346,3792,0,1,5,1,0.0,0.0,0
0,0,131,738,9,0,15,20,0.1,0.1,2
10,0,439,2261,0,1,5,2,0.0,0.0,0
0,0,0,0,0,0,196,121,0.838129653919909,0.8612876400693554,1
2,0,68,124,0,1,5,7,0.0,0.0,5
9,0,208,2530,0,1,5,1,0.0,0.0,0
5,0,103,342,0,0,13,10,0.41505380429499683,0.4007029621895004,3
1,0,32,111,7,0,15,9,0.1,0.1,4
10,0,446,2394,0,1,2,2,0.0,0.0,0
2,0,88,208,0,1,8,4,0.0,0.0,5
4,0,415,1741,0,1,3,4,0.0,0.0,0
0,0,125,528,9,0,33,16,0.1,0.1,2
0,0,0,0,0,0,217,171,0.9550543370105857,0.7005203532982378,1
6,0,119,366,0,0,23,8,0.21428759814016132,0.30626802162822964,3
0,0,0,0,0,0,250,188,0.85565669148021,0.861223346292439,1
6,0,88,274,0,0,16,14,0.4914821623089601,0.2663316090671369,3
0,0,149,473,10,0,29,22,0.1,0.1,2
0,0,0,0,0,0,252,276,0.8839101675005342,0.7482241500537137,1
6,0,51,361,0,0,20,5,0.3986834343439321,0.21178837072200593,3
0,0,113,734,7,0,33,13,0.1,0.1,2
1,0,48,82,4,0,11,5,0.1,0.1,4
5,0,423,1623,0,1,5,2,0.0,0.0,0
0,0,157,705,7,0,38,29,0.1,0.1,2
3,0,117,367,0,0,11,8,0.4383534370899685,0.426214341550047,3
5,0,100,256,0,1,7,6,0.0,0.0,5
1,0,51,120,5,0,10,9,0.1,0.1,4
0,0,0,0,0,0,161,268,0.8211331765560198,0.9245843186130025,1
0,0,0,0,0,0,210,278,0.8181337182793484,0.9147631919242867,1
4,0,109,330,0,0,35,8,0.2261953878790119,0.4937365038798596,3
0,0,122,600,8,0,17,15,0.1,0.1,2
0,0,130,763,8,0,33,30,0.1,0.1,2
0,0,134,599,9,0,19,25,0.1,0.1,2
0,0,0,0,0,0,262,107,0.911190610080587,0.7339464283397462,1
3,0,105,221,0,1,8,9,0.0,0.0,5
6,0,120,364,0,0,29,5,0.27082734775160516,0.370894652970824,3
2,0,72,250,0,1,9,10,0.0,0.0,5
0,0,0,0,0,0,252,103,0.9063543950303494,0.9404403340310739,1
6,0,241,3699,0,1,1,1,0.0,0.0,0
10,0,451,1799,0,1,1,3,0.0,0.0,0
0,0,0,0,0,0,249,202,0.9671503167716121,0.8127893351264677,1
6,0,391,3367,0,1,2,2,0.0,0.0,0
4,0,86,317,0,0,14,6,0.33337065528310955,0.36338964128600426,3
5,0,113,301,0,0,10,14,0.2722797577565166,0.230650131698209,3
0,0,0,0,0,0,121,127,0.841707382388,0.7137502901423758,1
4,0,70,243,0,0,26,8,0.3718206360743165,0.38590780222659526,3
0,0,0,0,0,0,144,207,0.8149662453059185,0.7831303112434913,1
5,0,72,240,0,1,5,8,0.0,0.0,5
3,0,77,266,0,0,29,12,0.21921201285380723,0.2672360974000067,3
3,0,89,178,0,1,11,7,0.0,0.0,5
0,0,0,0,0,0,126,155,0.8940577212627951,0.9393794358477052,1
5,0,40,234,0,1,5,8,0.0,0.0,5
5,0,256,2856,0,1,4,3,0.0,0.0,0
4,0,91,345,0,0,32,6,0.25433953184960095,0.2817152494090053,3
4,0,92,203,0,1,8,4,0.0,0.0,5
2,0,73,212,0,1,8,6,0.0,0.0,5
6,0,289,3921,0,1,5,2,0.0,0.0,0
5,0,67,282,0,0,38,11,0.4887761957936198,0.227922481438644,3
4,0,81,264,0,1,10,10,0.0,0.0,5
1,0,47,106,5,0,13,9,0.1,0.1,4
0,0,0,0,0,0,223,211,0.8040949196330035,0.8687095722316929,1
9,0,365,2914,0,1,2,2,0.0,0.0,0
0,0,0,0,0,0,138,265,0.8063958762467142,0.751463071866057,1
6,0,456,2612,0,1,5,3,0.0,0.0,0
0,0,119,759,10,0,28,17,0.1,0.1,2
1,0,30,109,4,0,6,8,0.1,0.1,4
0,0,0,0,0,0,182,203,0.9802300806507721,0.7701581865970792,1
0,0,150,465,10,0,29,24,0.1,0.1,2
3,0,68,179,0,1,4,4,0.0,0.0,5
5,0,447,3049,0,1,3,1,0.0,0.0,0
0,0,198,718,9,0,26,28,0.1,0.1,2
3,0,336,2819,0,1,2,1,0.0,0.0,0
6,0,390,1601,0,1,4,5,0.0,0.0,0
0,0,0,0,0,0,298,138,0.9348654472690694,0.9045738390863327,1
5,0,408,3681,0,1,1,4,0.0,0.0,0
4,0,119,397,0,0,13,7,0.25630950484134,0.47629691176170813,3
0,0,0,0,0,0,201,142,0.9184522041173925,0.712568055200244,1
4,0,104,339,0,0,19,10,0.2840766522579157,0.4643507573686197,3
6,0,496,3876,0,1,2,4,0.0,0.0,0
3,0,77,227,0,1,8,8,0.0,0.0,5
3,0,100,358,0,0,15,12,0.3273327619976605,0.4050593984730159,3
1,0,52,87,7,0,9,10,0.1,0.1,4
0,0,145,562,8,0,25,24,0.1,0.1,2
0,0,0,0,0,0,217,152,0.8900878681182344,0.8675279455554104,1
4,0,77,334,0,0,26,15,0.32877029294871696,0.3117935949298305,3
0,0,0,0,0,0,128,269,0.8882471063262489,0.7047776344777371,1
1,0,59,63,6,0,10,8,0.1,0.1,4
7,0,239,3539,0,1,4,5,0.0,0.0,0
0,0,111,621,9,0,38,15,0.1,0.1,2
0,0,0,0,0,0,214,101,0.8677831303720832,0.780261207375569,1
0,0,0,0,0,0,235,177,0.9450218141369718,0.825385109603448,1
4,0,106,396,0,0,37,7,0.3721573663547968,0.3729018140207581,3
5,0,58,207,0,0,22,10,0.2562376089360777,0.21741986067563487,3
1,0,57,51,5,0,11,6,0.1,0.1,4
7,0,275,3368,0,1,5,3,0.0,0.0,0
0,0,0,0,0,0,266,212,0.8254812319447694,0.7325709152054924,1
0,0,172,415,10,0,24,12,0.1,0.1,2
3,0,44,269,0,1,7,4,0.0,0.0,5
6,0,59,325,0,0,33,5,0.3114736824340763,0.4942797547563504,3
7,0,388,3152,0,1,5,4,0.0,0.0,0
3,0,270,3233,0,1,5,5,0.0,0.0,0
6,0,92,259,0,0,16,7,0.24617198731387888,0.2189949414001557,3
3,0,82,213,0,0,16,12,0.32566887874543615,0.391273425495709,3
0,0,0,0,0,0,264,194,0.9193345658876144,0.9071346317608374,1
3,0,91,328,0,0,26,14,0.48645559001987876,0.20534026109748482,3
5,0,84,373,0,0,11,7,0.2334482239392488,0.321590047571111,3
3,0,289,2730,0,1,2,1,0.0,0.0,0
0,0,163,683,7,0,33,12,0.1,0.1,2
6,0,371,3470,0,1,5,1,0.0,0.0,0
1,0,57,63,4,0,14,10,0.1,0.1,4
0,0,0,0,0,0,188,218,0.884181168358564,0.9090310729474231,1
5,0,59,246,0,1,9,4,0.0,0.0,5
0,0,0,0,0,0,166,128,0.9718326885095263,0.7263237408240845,1
0,0,0,0,0,0,277,191,0.9353897878753354,0.7755005443055414,1
0,0,140,632,8,0,36,29,0.1,0.1,2
7,0,106,234,0,0,19,7,0.3931742972296792,0.42514938360187016,3
0,0,0,0,0,0,233,105,0.8124018950560302,0.8605506529142241,1
8,0,431,3204,0,1,4,5,0.0,0.0,0
10,0,488,3522,0,1,2,1,0.0,0.0,0
0,0,0,0,0,0,221,256,0.825910511289685,0.7932304439925816,1
1,0,44,116,6,0,12,7,0.1,0.1,4
10,0,308,2725,0,1,5,4,0.0,0.0,0
0,0,0,0,0,0,217,143,0.8293029982224577,0.7206329524030104,1
1,0,28,77,7,0,14,7,0.1,0.1,4
1,0,25,105,6,0,12,5,0.1,0.1,4
3,0,79,350,0,0,28,12,0.31198123949993967,0.33421778067116537,3
4,0,409,2696,0,1,4,4,0.0,0.0,0
0,0,0,0,0,0,124,103,0.9551390290575908,0.717595530751745,1
0,0,0,0,0,0,258,198,0.8206425425613807,0.7248216159723186,1
7,0,106,393,0,0,39,7,0.2806735881068035,0.47910915284775585,3
4,0,336,1801,0,1,5,3,0.0,0.0,0
0,0,158,512,7,0,39,28,0.1,0.1,2
3,0,76,152,0,1,10,4,0.0,0.0,5
0,0,0,0,0,0,172,237,0.9096224419753949,0.8103408999911712,1
3,0,104,381,0,0,17,6,0.4987435939974072,0.3922903321761557,3
0,0,0,0,0,0,147,239,0.9438216285986311,0.829911094543104,1
1,0,27,47,7,0,7,7,0.1,0.1,4
10,0,393,1661,0,1,5,1,0.0,0.0,0
0,0,0,0,0,0,169,117,0.8692398058556562,0.7757641141841247,1
1,0,47,77,5,0,6,5,0.1,0.1,4
0,0,104,452,10,0,31,23,0.1,0.1,2
3,0,90,244,0,1,9,9,0.0,0.0,5
0,0,124,599,10,0,37,26,0.1,0.1,2
4,0,49,292,0,1,5,4,0.0,0.0,5
0,0,145,621,7,0,38,11,0.1,0.1,2
5,0,88,261,0,0,15,14,0.37640038309485824,0.3061005912385624,3
7,0,257,2242,0,1,1,5,0.0,0.0,0
1,0,58,97,7,0,7,5,0.1,0.1,4
3,0,331,2349,0,1,5,3,0.0,0.0,0
5,0,85,274,0,1,10,10,0.0,0.0,5
1,0,20,68,3,0,8,6,0.1,0.1,4
3,0,44,281,0,1,9,4,0.0,0.0,5
4,0,403,3171,0,1,2,1,0.0,0.0,0
3,0,93,221,0,1,4,6,0.0,0.0,5
0,0,101,686,10,0,18,27,0.1,0.1,2
5,0,394,1528,0,1,4,5,0.0,0.0,0
8,0,472,3871,0,1,1,3,0.0,0.0,0
0,0,0,0,0,0,229,235,0.9001788120729854,0.9150828150442222,1
7,0,496,1612,0,1,2,4,0.0,0.0,0
3,0,100,219,0,0,40,14,0.38551258593372617,0.2055220416652179,3
1,0,58,92,5,0,7,9,0.1,0.1,4
6,0,63,323,0,0,39,13,0.4544950160607463,0.48037383747681794,3
1,0,41,115,7,0,11,8,0.1,0.1,4
5,0,62,121,0,1,12,5,0.0,0.0,5
10,0,255,3523,0,1,5,1,0.0,0.0,0
0,0,0,0,0,0,255,257,0.8933017324195021,0.8640180444202002,1
0,0,143,429,5,0,29,13,0.1,0.1,2
1,0,54,61,6,0,13,9,0.1,0.1,4
5,0,57,212,0,0,19,14,0.4802066557097818,0.2891586137547831,3
0,0,121,461,10,0,27,11,0.1,0.1,2
0,0,0,0,0,0,184,111,0.8263162799303727,0.8856850449423153,1
0,0,0,0,0,0,280,197,0.8496021433344243,0.9112777380258419,1
0,0,0,0,0,0,247,143,0.9418205186851897,0.8476758123936394,1
0,0,0,0,0,0,202,213,0.8204102908398437,0.8026376587459431,1
0,0,0,0,0,0,249,106,0.823867980574002,0.8761054861364421,1
0,0,165,476,5,0,38,12,0.1,0.1,2
0,0,141,590,7,0,22,25,0.1,0.1,2
1,0,52,120,7,0,14,6,0.1,0.1,4
0,0,0,0,0,0,221,251,0.9720295401039445,0.7012781059048124,1
3,0,48,204,0,1,5,8,0.0,0.0,5
0,0,0,0,0,0,122,259,0.9465925557566167,0.8110180165844795,1
7,0,69,228,0,0,17,11,0.355708344567051,0.45192425813499826,3
0,0,0,0,0,0,243,259,0.9587239718429228,0.7181566203286465,1
1,0,42,69,4,0,9,6,0.1,0.1,4
0,0,0,0,0,0,189,196,0.84305817754185,0.8799461857683377,1
0,0,173,792,8,0,30,17,0.1,0.1,2
5,0,234,2769,0,1,1,2,0.0,0.0,0
7,0,63,253,0,0,27,15,0.36034315576160614,0.3168154767845137,3
3,0,457,1712,0,1,2,4,0.0,0.0,0
4,0,58,258,0,0,17,13,0.2302396543574574,0.3286514761824703,3
5,0,81,215,0,1,5,9,0.0,0.0,5
0,0,149,410,6,0,31,18,0.1,0.1,2
0,0,0,0,0,0,169,183,0.8613318580522564,0.8286512326254305,1
0,0,0,0,0,0,269,191,0.9330241682500775,0.7337061157712519,1
7,0,60,303,0,0,31,12,0.42782190927887814,0.22829581646541183,3
0,0,0,0,0,0,121,165,0.8008209835539001,0.8096703541440985,1
0,0,125,697,9,0,20,20,0.1,0.1,2
4,0,68,291,0,1,10,9,0.0,0.0,5
6,0,53,255,0,0,10,5,0.41612173805146957,0.40314260835753635,3
1,0,26,69,5,0,10,9,0.1,0.1,4
1,0,57,60,7,0,6,9,0.1,0.1,4
9,0,210,2187,0,1,1,1,0.0,0.0,0
5,0,112,157,0,1,8,7,0.0,0.0,5
1,0,45,65,7,0,12,9,0.1,0.1,4
0,0,0,0,0,0,279,126,0.8742952766097033,0.8459282711247156,1
3,0,83,281,0,1,4,8,0.0,0.0,5
3,0,90,339,0,0,30,7,0.2044132387738048,0.3898770011131641,3
9,0,414,3912,0,1,3,2,0.0,0.0,0
4,0,77,389,0,0,40,10,0.21418400108301935,0.2590248887502404,3
0,0,116,583,10,0,19,12,0.1,0.1,2
0,0,0,0,0,0,261,270,0.9631872720213341,0.8085402602295981,1
0,0,139,506,5,0,29,30,0.1,0.1,2
5,0,60,216,0,1,4,8,0.0,0.0,5
0,0,0,0,0,0,242,133,0.9640333179410103,0.795316190587054,1
4,0,269,2356,0,1,1,1,0.0,0.0,0
1,0,60,59,8,0,13,8,0.1,0.1,4
0,0,161,547,8,0,36,12,0.1,0.1,2
0,0,0,0,0,0,165,260,0.8693713114333091,0.7383553553142246,1
1,0,24,70,3,0,10,8,0.1,0.1,4
0,0,179,798,9,0,15,16,0.1,0.1,2
4,0,89,257,0,1,4,7,0.0,0.0,5
1,0,29,106,4,0,12,6,0.1,0.1,4
1,0,44,81,8,0,13,5,0.1,0.1,4
7,0,253,2124,0,1,5,4,0.0,0.0,0
0,0,0,0,0,0,273,128,0.8353537661752564,0.7399369311336657,1
9,0,375,3124,0,1,1,4,0.0,0.0,0
6,0,97,221,0,0,24,9,0.46941662379463345,0.46924235492536565,3
9,0,361,2776,0,1,3,1,0.0,0.0,0
0,0,120,703,6,0,38,29,0.1,0.1,2
9,0,367,2844,0,1,4,4,0.0,0.0,0
0,0,175,735,9,0,29,19,0.1,0.1,2
0,0,121,743,8,0,24,29,0.1,0.1,2
0,0,0,0,0,0,297,117,0.8426883667042998,0.8938891104767758,1
3,0,112,400,0,0,33,9,0.2377605219631182,0.2984860902668366,3
3,0,52,164,0,1,7,4,0.0,0.0,5
1,0,58,57,4,0,8,6,0.1,0.1,4
6,0,427,1581,0,1,2,3,0.0,0.0,0
0,0,163,757,5,0,21,20,0.1,0.1,2
0,0,104,528,7,0,19,13,0.1,0.1,2
6,0,78,351,0,0,34,10,0.34202321628388027,0.48906742983973955,3
7,0,85,205,0,0,39,9,0.20030100033671547,0.42305547971995805,3
0,0,196,782,9,0,31,19,0.1,0.1,2
3,0,48,135,0,1,5,10,0.0,0.0,5
0,0,193,796,10,0,32,26,0.1,0.1,2
0,0,0,0,0,0,268,209,0.8026004638127895,0.8214619956698154,1
5,0,117,260,0,1,11,4,0.0,0.0,5
4,0,61,125,0,1,9,5,0.0,0.0,5
3,0,58,153,0,1,5,7,0.0,0.0,5
4,0,496,2004,0,1,4,4,0.0,0.0,0
1,0,42,77,8,0,13,6,0.1,0.1,4
3,0,69,245,0,1,8,9,0.0,0.0,5
1,0,57,111,4,0,12,10,0.1,0.1,4
0,0,157,728,6,0,39,28,0.1,0.1,2
9,0,339,1537,0,1,2,3,0.0,0.0,0
0,0,0,0,0,0,122,105,0.8035126144457089,0.8865832919871459,1
5,0,80,391,0,0,21,12,0.4329103283947804,0.35676216738939126,3
0,0,0,0,0,0,174,235,0.9397600375251527,0.9283106565783484,1
0,0,154,594,10,0,32,14,0.1,0.1,2
4,0,97,151,0,1,6,9,0.0,0.0,5
3,0,80,281,0,0,12,10,0.4206584912743323,0.2667298504076012,3
1,0,45,106,5,0,6,7,0.1,0.1,4
6,0,63,388,0,0,12,13,0.34072562454968525,0.4247647311207686,3
1,0,41,54,7,0,7,9,0.1,0.1,4
7,0,76,366,0,0,17,8,0.47566290576637155,0.32007612651944206,3
0,0,156,800,10,0,21,21,0.1,0.1,2
1,0,20,94,7,0,15,6,0.1,0.1,4
10,0,272,2159,0,1,1,5,0.0,0.0,0
0,0,0,0,0,0,183,157,0.9183797060434833,0.8560996109839375,1
3,0,108,194,0,1,7,10,0.0,0.0,5
1,0,39,64,3,0,7,9,0.1,0.1,4
3,0,94,178,0,1,4,4,0.0,0.0,5
0,0,0,0,0,0,183,209,0.904496615929433,0.9147485570757781,1
4,0,85,287,0,1,6,7,0.0,0.0,5
1,0,45,107,6,0,8,8,0.1,0.1,4
1,0,40,116,7,0,11,7,0.1,0.1,4
3,0,117,227,0,0,13,13,0.2655620045652953,0.33648401443232234,3
1,0,31,119,8,0,10,10,0.1,0.1,4
0,0,159,668,10,0,18,10,0.1,0.1,2
3,0,412,3153,0,1,1,5,0.0,0.0,0
0,0,157,641,7,0,26,21,0.1,0.1,2
0,0,158,414,5,0,27,27,0.1,0.1,2
6,0,52,210,0,0,35,5,0.45501087333333756,0.23471545847553252,3
10,0,438,2112,0,1,3,4,0.0,0.0,0
3,0,76,240,0,1,7,4,0.0,0.0,5
0,0,0,0,0,0,211,133,0.8324400529063717,0.836175075340171,1
4,0,58,293,0,1,7,5,0.0,0.0,5
5,0,48,205,0,1,11,10,0.0,0.0,5
0,0,164,772,5,0,21,29,0.1,0.1,2
6,0,101,227,0,0,33,14,0.33335772198494185,0.38096242142080655,3
1,0,49,82,5,0,9,6,0.1,0.1,4
0,0,148,435,8,0,24,30,0.1,0.1,2
0,0,0,0,0,0,170,163,0.970964937425052,0.7200063552171642,1
3,0,119,167,0,1,5,6,0.0,0.0,5
0,0,183,665,5,0,17,10,0.1,0.1,2
0,0,148,694,10,0,25,20,0.1,0.1,2
4,0,50,258,0,0,30,7,0.3769511455413094,0.32790035653453475,3
4,0,236,2052,0,1,4,5,0.0,0.0,0
1,0,30,56,8,0,6,10,0.1,0.1,4
4,0,75,278,0,1,11,10,0.0,0.0,5
4,0,60,345,0,0,16,12,0.2312265004248731,0.25003629847155306,3
2,0,110,140,0,1,9,5,0.0,0.0,5
1,0,60,74,8,0,5,7,0.1,0.1,4
4,0,93,215,0,1,8,5,0.0,0.0,5
0,0,0,0,0,0,222,233,0.8602002873941843,0.7458549866370947,1
2,0,98,147,0,1,12,4,0.0,0.0,5
0,0,0,0,0,0,300,196,0.8866356686159483,0.7790635416767371,1
3,0,99,389,0,0,19,5,0.49695278024909156,0.32125316323095526,3
2,0,94,287,0,1,5,6,0.0,0.0,5
5,0,81,227,0,0,38,7,0.3398171099356086,0.34667287377868916,3
0,0,0,0,0,0,246,238,0.8681042534715941,0.9158907522262285,1
0,0,0,0,0,0,134,255,0.9093031678529129,0.8341863597755447,1
4,0,40,276,0,1,4,8,0.0,0.0,5
6,0,401,3403,0,1,5,4,0.0,0.0,0
3,0,79,254,0,1,9,4,0.0,0.0,5
0,0,0,0,0,0,266,102,0.8323272896496469,0.7437826038005702,1
2,0,99,203,0,1,10,7,0.0,0.0,5
0,0,0,0,0,0,140,190,0.9664506741125805,0.8930933472930545,1
4,0,109,183,0,1,4,4,0.0,0.0,5
1,0,22,53,7,0,9,5,0.1,0.1,4
6,0,228,2219,0,1,2,5,0.0,0.0,0
1,0,59,49,8,0,5,10,0.1,0.1,4
6,0,120,212,0,0,28,14,0.20926963708132304,0.2448791095858321,3
6,0,89,343,0,0,27,6,0.23559490048105375,0.4946764292296587,3
2,0,92,255,0,1,10,8,0.0,0.0,5
1,0,47,62,4,0,6,10,0.1,0.1,4
0,0,168,448,7,0,29,11,0.1,0.1,2
5,0,62,320,0,0,19,7,0.44073772242106724,0.3729458061067512,3
0,0,113,515,5,0,35,13,0.1,0.1,2
0,0,0,0,0,0,161,145,0.9899145797734732,0.9095294319214007,1
0,0,108,720,6,0,37,17,0.1,0.1,2
0,0,164,490,10,0,20,14,0.1,0.1,2
6,0,72,307,0,0,39,15,0.45047328647660256,0.22622644739528747,3
0,0,112,771,8,0,32,21,0.1,0.1,2
4,0,90,371,0,0,29,9,0.473640774826373,0.4843059477890821,3
1,0,27,117,4,0,8,9,0.1,0.1,4
