duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate,attack_type
0,0,145,500,9,0,22,21,0.1,0.1,2
8,0,269,3807,0,1,2,4,0.0,0.0,0
8,0,214,3952,0,1,1,5,0.0,0.0,0
0,0,0,0,0,0,234,217,0.8864675515838931,0.8643823954486395,1
0,0,0,0,0,0,206,199,0.8769076857621145,0.7187414154875275,1
3,0,373,3939,0,1,5,4,0.0,0.0,0
1,0,45,85,4,0,5,9,0.1,0.1,4
10,0,462,1530,0,1,4,4,0.0,0.0,0
1,0,37,118,3,0,13,10,0.1,0.1,4
1,0,21,77,8,0,6,7,0.1,0.1,4
5,0,326,3162,0,1,4,5,0.0,0.0,0
3,0,419,3056,0,1,3,3,0.0,0.0,0
4,0,52,317,0,0,22,7,0.4786359563027392,0.32629324573303786,3
1,0,46,40,7,0,11,6,0.1,0.1,4
5,0,120,269,0,1,12,8,0.0,0.0,5
0,0,161,634,10,0,22,23,0.1,0.1,2
0,0,128,529,9,0,22,10,0.1,0.1,2
2,0,47,157,0,1,6,6,0.0,0.0,5
4,0,70,140,0,1,12,4,0.0,0.0,5
0,0,0,0,0,0,279,138,0.8201684900251202,0.7782619379048081,1
0,0,172,508,7,0,20,30,0.1,0.1,2
0,0,154,720,6,0,25,18,0.1,0.1,2
0,0,146,447,5,0,27,29,0.1,0.1,2
3,0,203,3809,0,1,1,5,0.0,0.0,0
1,0,52,55,5,0,13,7,0.1,0.1,4
7,0,382,3408,0,1,3,4,0.0,0.0,0
1,0,51,56,8,0,7,7,0.1,0.1,4
0,0,176,671,8,0,39,24,0.1,0.1,2
1,0,47,110,6,0,14,7,0.1,0.1,4
2,0,49,264,0,1,5,5,0.0,0.0,5
1,0,21,86,7,0,10,7,0.1,0.1,4
6,0,239,3549,0,1,5,2,0.0,0.0,0
0,0,0,0,0,0,169,145,0.8722592239586513,0.7308998837846892,1
4,0,74,376,0,0,19,7,0.24712181462076074,0.48046508137377764,3
4,0,60,231,0,1,12,10,0.0,0.0,5
0,0,0,0,0,0,159,173,0.8585736527046031,0.8236902882125081,1
3,0,101,291,0,0,11,10,0.4236382631629068,0.34715844412677116,3
1,0,40,85,4,0,11,6,0.1,0.1,4
2,0,90,254,0,1,10,7,0.0,0.0,5
0,0,0,0,0,0,296,179,0.9191185701838547,0.8452539528861425,1
0,0,0,0,0,0,135,246,0.8183637432486384,0.8785981012280694,1
0,0,0,0,0,0,183,239,0.9663918003191801,0.8279842149288265,1
5,0,217,1967,0,1,5,4,0.0,0.0,0
2,0,114,182,0,1,9,4,0.0,0.0,5
4,0,103,357,0,0,19,14,0.2125525967511242,0.3540153096823848,3
4,0,241,2735,0,1,3,4,0.0,0.0,0
0,0,180,673,10,0,28,29,0.1,0.1,2
1,0,24,58,5,0,14,5,0.1,0.1,4
5,0,114,391,0,0,24,8,0.3212963410112651,0.27838832713193506,3
3,0,210,3973,0,1,1,2,0.0,0.0,0
7,0,83,229,0,0,37,8,0.23508227808406484,0.3246529805808024,3
0,0,0,0,0,0,224,193,0.8631425188467444,0.7342456250541927,1
3,0,101,184,0,1,11,4,0.0,0.0,5
7,0,94,372,0,0,10,11,0.22712152433508662,0.23487641204594945,3
0,0,158,549,7,0,18,18,0.1,0.1,2
0,0,172,506,6,0,27,11,0.1,0.1,2
1,0,27,112,6,0,9,9,0.1,0.1,4
0,0,0,0,0,0,236,138,0.950835647545635,0.8817504526118235,1
3,0,62,292,0,1,6,5,0.0,0.0,5
3,0,120,228,0,1,6,8,0.0,0.0,5
4,0,110,212,0,1,8,7,0.0,0.0,5
5,0,69,296,0,1,12,10,0.0,0.0,5
0,0,173,657,8,0,17,12,0.1,0.1,2
0,0,197,690,8,0,21,30,0.1,0.1,2
3,0,68,258,0,1,10,8,0.0,0.0,5
4,0,105,307,0,0,37,6,0.29063272087657205,0.27201689401134066,3
1,0,49,72,6,0,12,8,0.1,0.1,4
0,0,103,408,7,0,15,15,0.1,0.1,2
1,0,28,42,3,0,7,5,0.1,0.1,4
0,0,159,695,6,0,29,10,0.1,0.1,2
0,0,0,0,0,0,184,130,0.936257027653921,0.8199907621678225,1
0,0,0,0,0,0,206,108,0.8378104521206264,0.7394106898945461,1
0,0,118,779,6,0,34,28,0.1,0.1,2
0,0,134,730,9,0,37,13,0.1,0.1,2
1,0,34,60,7,0,12,5,0.1,0.1,4
4,0,84,393,0,0,31,11,0.4921776299560597,0.4459591574563916,3
0,0,129,681,9,0,25,23,0.1,0.1,2
10,0,424,3580,0,1,1,4,0.0,0.0,0
4,0,58,269,0,1,9,10,0.0,0.0,5
3,0,114,235,0,1,7,6,0.0,0.0,5
3,0,116,158,0,1,10,5,0.0,0.0,5
0,0,165,637,8,0,35,22,0.1,0.1,2
0,0,162,470,5,0,19,15,0.1,0.1,2
4,0,220,3914,0,1,4,4,0.0,0.0,0
4,0,307,2314,0,1,2,5,0.0,0.0,0
0,0,176,721,9,0,26,12,0.1,0.1,2
0,0,155,617,10,0,34,10,0.1,0.1,2
7,0,227,2743,0,1,2,5,0.0,0.0,0
1,0,37,57,7,0,12,10,0.1,0.1,4
6,0,452,3160,0,1,1,2,0.0,0.0,0
4,0,101,148,0,1,5,6,0.0,0.0,5
1,0,46,67,6,0,11,8,0.1,0.1,4
1,0,52,105,8,0,7,7,0.1,0.1,4
0,0,171,597,7,0,22,14,0.1,0.1,2
0,0,0,0,0,0,170,194,0.8359588116874275,0.840000234548228,1
1,0,21,72,3,0,12,5,0.1,0.1,4
0,0,179,499,7,0,36,24,0.1,0.1,2
5,0,386,2700,0,1,2,5,0.0,0.0,0
7,0,310,3152,0,1,4,3,0.0,0.0,0
0,0,0,0,0,0,148,131,0.807841496561588,0.819607756536466,1
0,0,0,0,0,0,150,198,0.8550868484516351,0.7015023412128123,1
1,0,58,59,4,0,13,10,0.1,0.1,4
6,0,84,288,0,0,32,8,0.4680614413436816,0.30659170199120095,3
6,0,245,3206,0,1,3,4,0.0,0.0,0
3,0,86,217,0,1,5,7,0.0,0.0,5
0,0,117,610,7,0,15,28,0.1,0.1,2
0,0,164,667,8,0,38,27,0.1,0.1,2
1,0,28,108,6,0,13,8,0.1,0.1,4
1,0,28,120,4,0,14,9,0.1,0.1,4
0,0,166,426,6,0,19,27,0.1,0.1,2
5,0,110,266,0,1,8,10,0.0,0.0,5
4,0,85,241,0,1,12,9,0.0,0.0,5
4,0,498,2721,0,1,1,5,0.0,0.0,0
5,0,298,2489,0,1,3,2,0.0,0.0,0
0,0,148,565,9,0,29,30,0.1,0.1,2
0,0,157,467,7,0,28,24,0.1,0.1,2
1,0,21,97,5,0,14,6,0.1,0.1,4
3,0,95,290,0,1,7,4,0.0,0.0,5
3,0,83,297,0,1,9,5,0.0,0.0,5
7,0,97,211,0,0,37,5,0.2740128869327593,0.22744312113122536,3
7,0,386,2727,0,1,1,4,0.0,0.0,0
3,0,110,323,0,0,39,10,0.28608516146271457,0.44436811050082925,3
0,0,190,496,10,0,20,13,0.1,0.1,2
0,0,0,0,0,0,144,145,0.9721577918704336,0.9480460352980983,1
0,0,0,0,0,0,196,195,0.9444770532371076,0.7174559888870704,1
0,0,0,0,0,0,178,247,0.9814776955208013,0.9455013909191168,1
10,0,349,3851,0,1,2,4,0.0,0.0,0
1,0,54,57,5,0,7,10,0.1,0.1,4
3,0,74,359,0,0,33,11,0.2538168588994986,0.47171942431326935,3
1,0,39,47,8,0,13,10,0.1,0.1,4
6,0,280,3947,0,1,1,2,0.0,0.0,0
7,0,340,3962,0,1,4,2,0.0,0.0,0
0,0,0,0,0,0,195,117,0.8959243361779792,0.9238200053125475,1
1,0,24,91,8,0,11,10,0.1,0.1,4
6,0,71,359,0,0,35,14,0.44200977371306427,0.33620998654753276,3
3,0,81,205,0,0,32,10,0.2669452424446897,0.4824262299607986,3
0,0,0,0,0,0,163,129,0.9756735715594331,0.7328100548657824,1
5,0,97,155,0,1,8,6,0.0,0.0,5
0,0,0,0,0,0,230,103,0.9673794577139285,0.8646720250024448,1
0,0,120,411,5,0,36,22,0.1,0.1,2
0,0,178,460,10,0,30,21,0.1,0.1,2
5,0,478,3899,0,1,1,2,0.0,0.0,0
9,0,213,1805,0,1,2,3,0.0,0.0,0
0,0,180,583,9,0,24,20,0.1,0.1,2
1,0,28,44,5,0,12,5,0.1,0.1,4
7,0,68,264,0,0,19,14,0.33801669648960575,0.4548856372112714,3
7,0,64,379,0,0,28,9,0.4206653168132786,0.4716444360084223,3
5,0,95,208,0,1,4,6,0.0,0.0,5
0,0,193,419,6,0,21,20,0.1,0.1,2
0,0,0,0,0,0,235,212,0.8724598786972072,0.8609849235104468,1
6,0,81,384,0,0,12,13,0.45327385996063596,0.37906601808022433,3
0,0,177,414,6,0,28,24,0.1,0.1,2
3,0,70,222,0,1,4,4,0.0,0.0,5
2,0,67,285,0,1,11,7,0.0,0.0,5
4,0,414,2116,0,1,3,2,0.0,0.0,0
0,0,0,0,0,0,220,162,0.8682452679257395,0.7835069765468703,1
6,0,62,235,0,0,18,14,0.21212077030141469,0.36276672745344873,3
8,0,206,2364,0,1,1,5,0.0,0.0,0
9,0,323,1933,0,1,3,2,0.0,0.0,0
0,0,179,533,5,0,38,11,0.1,0.1,2
3,0,40,210,0,1,6,7,0.0,0.0,5
0,0,145,587,9,0,25,17,0.1,0.1,2
5,0,498,1767,0,1,3,5,0.0,0.0,0
1,0,36,77,8,0,9,5,0.1,0.1,4
7,0,99,216,0,0,26,13,0.2478075632704373,0.4686870744976251,3
1,0,33,85,7,0,10,5,0.1,0.1,4
1,0,44,51,8,0,7,10,0.1,0.1,4
4,0,341,2502,0,1,1,3,0.0,0.0,0
0,0,133,523,8,0,26,18,0.1,0.1,2
0,0,136,683,5,0,23,17,0.1,0.1,2
1,0,20,79,5,0,9,9,0.1,0.1,4
1,0,54,46,6,0,7,8,0.1,0.1,4
4,0,388,3828,0,1,5,2,0.0,0.0,0
5,0,59,224,0,0,16,10,0.4683202502741293,0.43932279426189236,3
3,0,270,3787,0,1,1,2,0.0,0.0,0
0,0,112,566,5,0,16,29,0.1,0.1,2
6,0,486,3657,0,1,3,1,0.0,0.0,0
7,0,213,1922,0,1,3,5,0.0,0.0,0
5,0,95,236,0,0,13,9,0.4281374045972321,0.4402932871948277,3
3,0,100,380,0,0,35,7,0.24294940783278296,0.39588773899479834,3
7,0,66,348,0,0,33,7,0.35411167795486587,0.2798943581365102,3
0,0,0,0,0,0,168,118,0.8411973664420211,0.8631341849227026,1
5,0,287,1514,0,1,4,3,0.0,0.0,0
2,0,68,129,0,1,6,7,0.0,0.0,5
2,0,71,159,0,1,9,6,0.0,0.0,5
4,0,275,3536,0,1,2,4,0.0,0.0,0
8,0,456,3906,0,1,4,3,0.0,0.0,0
0,0,113,651,9,0,35,10,0.1,0.1,2
9,0,387,2760,0,1,1,2,0.0,0.0,0
1,0,33,79,7,0,15,5,0.1,0.1,4
3,0,106,271,0,0,13,12,0.21677902518568773,0.3832611130183249,3
1,0,30,43,6,0,7,10,0.1,0.1,4
0,0,200,710,5,0,19,17,0.1,0.1,2
1,0,55,82,4,0,9,6,0.1,0.1,4
4,0,61,172,0,1,6,7,0.0,0.0,5
3,0,83,394,0,0,33,11,0.3524355466713923,0.3094596334838259,3
0,0,113,548,7,0,19,14,0.1,0.1,2
0,0,129,676,8,0,22,12,0.1,0.1,2
0,0,0,0,0,0,245,219,0.8821026683542215,0.9184562513817439,1
3,0,99,361,0,0,37,7,0.43738446755833826,0.2316126144162049,3
4,0,82,264,0,1,4,10,0.0,0.0,5
0,0,196,555,8,0,16,25,0.1,0.1,2
3,0,91,155,0,1,9,5,0.0,0.0,5
0,0,127,476,10,0,33,25,0.1,0.1,2
0,0,125,616,5,0,29,13,0.1,0.1,2
0,0,100,417,9,0,20,22,0.1,0.1,2
1,0,56,53,7,0,14,8,0.1,0.1,4
0,0,0,0,0,0,142,180,0.9846259298029305,0.896168379638107,1
2,0,44,189,0,1,6,6,0.0,0.0,5
0,0,0,0,0,0,123,238,0.8286014968787575,0.8050546775308732,1
5,0,204,3259,0,1,1,3,0.0,0.0,0
1,0,24,95,8,0,15,8,0.1,0.1,4
6,0,116,309,0,0,15,6,0.42234170454090986,0.2984362457976183,3
1,0,26,61,7,0,14,10,0.1,0.1,4
0,0,136,715,6,0,35,13,0.1,0.1,2
9,0,325,1709,0,1,4,5,0.0,0.0,0
3,0,118,181,0,1,10,8,0.0,0.0,5
0,0,198,639,5,0,31,17,0.1,0.1,2
0,0,0,0,0,0,146,164,0.8798271331997762,0.866519339046211,1
0,0,0,0,0,0,169,142,0.9354384691887743,0.7428983741247646,1
1,0,27,64,4,0,13,6,0.1,0.1,4
1,0,27,92,4,0,12,7,0.1,0.1,4
0,0,131,691,5,0,19,30,0.1,0.1,2
4,0,76,257,0,0,17,6,0.4184295905059263,0.3781003390701673,3
5,0,498,3358,0,1,2,3,0.0,0.0,0
6,0,73,309,0,0,28,10,0.272614205316814,0.3546128943815685,3
2,0,102,153,0,1,5,5,0.0,0.0,5
4,0,81,286,0,1,9,9,0.0,0.0,5
0,0,171,451,7,0,20,10,0.1,0.1,2
4,0,418,1976,0,1,5,5,0.0,0.0,0
1,0,21,58,6,0,12,8,0.1,0.1,4
0,0,0,0,0,0,213,169,0.9577453589177213,0.736968505859211,1
1,0,45,102,7,0,12,10,0.1,0.1,4
4,0,92,317,0,0,37,11,0.2527196479186014,0.298339222086876,3
0,0,0,0,0,0,200,240,0.887353051959158,0.8574656716643424,1
0,0,0,0,0,0,257,136,0.9453247447464737,0.7705857705754546,1
2,0,88,264,0,1,6,9,0.0,0.0,5
0,0,0,0,0,0,235,170,0.879541094494405,0.794267001449576,1
2,0,76,266,0,1,10,8,0.0,0.0,5
1,0,37,93,8,0,10,8,0.1,0.1,4
3,0,85,254,0,1,4,4,0.0,0.0,5
7,0,375,3750,0,1,1,3,0.0,0.0,0
0,0,0,0,0,0,123,148,0.8143639530338168,0.8491746136868896,1
0,0,0,0,0,0,226,185,0.8696027024322895,0.8838067612186495,1
0,0,182,421,6,0,16,20,0.1,0.1,2
1,0,46,46,7,0,10,5,0.1,0.1,4
8,0,375,3546,0,1,4,4,0.0,0.0,0
4,0,115,311,0,0,40,12,0.2078761825854462,0.312983959994449,3
0,0,105,464,5,0,30,21,0.1,0.1,2
10,0,300,3026,0,1,4,3,0.0,0.0,0
3,0,314,2206,0,1,3,3,0.0,0.0,0
1,0,43,56,3,0,14,6,0.1,0.1,4
5,0,368,1814,0,1,5,3,0.0,0.0,0
4,0,114,283,0,0,27,8,0.45579211332952557,0.43833395984058593,3
0,0,0,0,0,0,145,173,0.8339450575822603,0.8434986707541683,1
0,0,167,613,8,0,32,24,0.1,0.1,2
0,0,0,0,0,0,218,155,0.9200312550863945,0.731819056136763,1
6,0,495,2683,0,1,3,3,0.0,0.0,0
0,0,0,0,0,0,228,254,0.8341306842323849,0.7184655412828392,1
0,0,115,623,8,0,29,15,0.1,0.1,2
9,0,301,2906,0,1,4,4,0.0,0.0,0
5,0,338,1581,0,1,3,4,0.0,0.0,0
4,0,83,232,0,0,32,7,0.3295540231429963,0.39103843736922317,3
1,0,60,51,5,0,10,7,0.1,0.1,4
0,0,100,619,10,0,32,20,0.1,0.1,2
5,0,91,237,0,1,11,10,0.0,0.0,5
0,0,0,0,0,0,231,216,0.9543822229906957,0.8620050438556348,1
0,0,179,539,5,0,26,30,0.1,0.1,2
7,0,68,297,0,0,10,14,0.323080235230968,0.3694597095929778,3
0,0,147,748,7,0,22,27,0.1,0.1,2
6,0,200,2374,0,1,5,4,0.0,0.0,0
9,0,207,3265,0,1,5,5,0.0,0.0,0
4,0,64,208,0,0,36,9,0.4463414247366493,0.42033830372471004,3
0,0,0,0,0,0,176,137,0.950114852283378,0.9478398305870085,1
9,0,384,3336,0,1,1,5,0.0,0.0,0
0,0,120,735,7,0,28,19,0.1,0.1,2
4,0,98,150,0,1,12,5,0.0,0.0,5
0,0,0,0,0,0,169,200,0.885634616509168,0.7687228788468377,1
1,0,32,96,7,0,15,6,0.1,0.1,4
7,0,293,1892,0,1,2,3,0.0,0.0,0
1,0,31,115,5,0,7,9,0.1,0.1,4
1,0,58,58,6,0,7,9,0.1,0.1,4
6,0,478,3050,0,1,3,3,0.0,0.0,0
0,0,0,0,0,0,163,226,0.8145919685850901,0.7752475512537123,1
5,0,85,281,0,0,16,7,0.24704670459398062,0.30825106242407707,3
0,0,0,0,0,0,228,225,0.8842112364246488,0.9087555305116238,1
0,0,0,0,0,0,205,123,0.9505802508825385,0.9156445280264507,1
0,0,0,0,0,0,226,117,0.8196648119032618,0.9388095116313517,1
0,0,0,0,0,0,195,218,0.9894476690321818,0.7096471508546042,1
2,0,120,134,0,1,6,8,0.0,0.0,5
0,0,0,0,0,0,237,277,0.9733316396888717,0.7956302692070989,1
4,0,84,275,0,0,21,12,0.2614596806759235,0.35016691902292163,3
1,0,29,75,6,0,11,10,0.1,0.1,4
5,0,117,158,0,1,12,8,0.0,0.0,5
4,0,76,268,0,0,20,11,0.27630501677987457,0.38487738401626514,3
0,0,139,530,7,0,36,13,0.1,0.1,2
0,0,0,0,0,0,229,105,0.8308525722916162,0.7401350775197115,1
5,0,370,2297,0,1,1,1,0.0,0.0,0
3,0,480,2482,0,1,1,5,0.0,0.0,0
4,0,83,305,0,0,18,12,0.3606084189106623,0.29494981778673085,3
7,0,79,268,0,0,20,7,0.30491047891114076,0.30084066072234705,3
3,0,50,284,0,1,5,5,0.0,0.0,5
0,0,151,512,6,0,36,11,0.1,0.1,2
7,0,89,324,0,0,10,7,0.31001558259535206,0.4928923059373092,3
0,0,193,453,9,0,30,19,0.1,0.1,2
1,0,54,63,5,0,7,10,0.1,0.1,4
3,0,55,346,0,0,38,7,0.45514205017168563,0.3123364603422785,3
4,0,112,203,0,1,10,5,0.0,0.0,5
0,0,167,793,9,0,16,30,0.1,0.1,2
5,0,62,348,0,0,26,9,0.25093268099996585,0.4596737674845738,3
0,0,123,407,10,0,19,16,0.1,0.1,2
5,0,54,333,0,0,11,9,0.3238187531716028,0.39101500207015927,3
3,0,69,120,0,1,4,9,0.0,0.0,5
3,0,67,293,0,1,5,7,0.0,0.0,5
0,0,0,0,0,0,170,266,0.9009284909371255,0.7828633739643996,1
6,0,57,295,0,0,17,5,0.45991971276467225,0.25921198211789215,3
5,0,71,171,0,1,9,6,0.0,0.0,5
10,0,255,2646,0,1,5,1,0.0,0.0,0
0,0,0,0,0,0,271,169,0.9557560718127146,0.7596253865922801,1
1,0,26,50,5,0,9,7,0.1,0.1,4
1,0,25,93,7,0,5,6,0.1,0.1,4
8,0,393,3899,0,1,1,4,0.0,0.0,0
0,0,161,558,5,0,24,15,0.1,0.1,2
4,0,68,176,0,1,4,8,0.0,0.0,5
4,0,92,235,0,1,5,8,0.0,0.0,5
4,0,444,2765,0,1,4,2,0.0,0.0,0
0,0,0,0,0,0,121,202,0.8128938991640231,0.818415422702204,1
0,0,0,0,0,0,163,209,0.9860814541930918,0.8142530930786045,1
2,0,53,287,0,1,9,7,0.0,0.0,5
0,0,0,0,0,0,191,121,0.9099746105291627,0.7366304724246484,1
0,0,118,503,10,0,40,29,0.1,0.1,2
1,0,31,56,3,0,13,5,0.1,0.1,4
5,0,110,400,0,0,33,8,0.22492878276439862,0.32970482647475663,3
0,0,135,792,5,0,35,12,0.1,0.1,2
9,0,340,3483,0,1,4,4,0.0,0.0,0
0,0,0,0,0,0,190,135,0.8389632038024454,0.770007122947046,1
4,0,498,2740,0,1,3,2,0.0,0.0,0
3,0,103,346,0,0,38,9,0.48522547823011275,0.22098864886128677,3
1,0,54,75,3,0,11,7,0.1,0.1,4
1,0,31,119,7,0,8,10,0.1,0.1,4
4,0,57,219,0,0,29,7,0.3295782182831905,0.38632238570918287,3
0,0,0,0,0,0,295,146,0.8853464976665942,0.9120303272161885,1
0,0,123,756,9,0,17,14,0.1,0.1,2
0,0,180,716,5,0,21,10,0.1,0.1,2
3,0,91,250,0,0,30,6,0.2599246287729219,0.3348702564617747,3
4,0,115,129,0,1,10,5,0.0,0.0,5
5,0,262,3721,0,1,4,4,0.0,0.0,0
0,0,0,0,0,0,263,217,0.980474777499686,0.8905168383333819,1
4,0,75,133,0,1,12,4,0.0,0.0,5
0,0,0,0,0,0,246,179,0.8393008961898906,0.8583347847047962,1
5,0,70,238,0,1,6,4,0.0,0.0,5
6,0,454,2668,0,1,5,4,0.0,0.0,0
1,0,37,97,3,0,11,7,0.1,0.1,4
8,0,332,2108,0,1,4,3,0.0,0.0,0
1,0,43,52,6,0,7,9,0.1,0.1,4
2,0,108,282,0,1,10,6,0.0,0.0,5
0,0,108,411,9,0,15,13,0.1,0.1,2
5,0,55,215,0,0,12,9,0.2825409298821981,0.21855099389579316,3
4,0,104,144,0,1,7,9,0.0,0.0,5
7,0,417,3506,0,1,2,1,0.0,0.0,0
0,0,114,580,5,0,17,13,0.1,0.1,2
0,0,155,532,10,0,17,15,0.1,0.1,2
3,0,327,3555,0,1,3,1,0.0,0.0,0
5,0,98,397,0,0,23,6,0.415964119365657,0.39968360819618276,3
0,0,184,566,10,0,18,15,0.1,0.1,2
3,0,256,3670,0,1,3,1,0.0,0.0,0
4,0,89,250,0,1,11,5,0.0,0.0,5
9,0,448,2611,0,1,3,1,0.0,0.0,0
3,0,67,391,0,0,23,10,0.23740052777295118,0.2424423206410728,3
8,0,269,3912,0,1,5,3,0.0,0.0,0
0,0,0,0,0,0,171,119,0.911325422687956,0.9283555976409164,1
1,0,52,78,8,0,14,9,0.1,0.1,4
10,0,313,2063,0,1,4,5,0.0,0.0,0
0,0,0,0,0,0,213,215,0.8904708455845755,0.7663203692496311,1
3,0,81,263,0,1,4,6,0.0,0.0,5
1,0,35,90,5,0,14,8,0.1,0.1,4
1,0,33,46,5,0,5,8,0.1,0.1,4
0,0,0,0,0,0,126,206,0.8034274426479788,0.8189660957805427,1
1,0,58,100,5,0,10,8,0.1,0.1,4
3,0,415,3748,0,1,2,3,0.0,0.0,0
1,0,45,75,7,0,7,6,0.1,0.1,4
1,0,21,41,3,0,5,10,0.1,0.1,4
0,0,0,0,0,0,248,135,0.9812688114514732,0.7484116948357412,1
2,0,57,212,0,1,9,9,0.0,0.0,5
3,0,43,133,0,1,12,7,0.0,0.0,5
3,0,73,315,0,0,12,9,0.3440316989429141,0.381778090811026,3
10,0,231,2997,0,1,2,5,0.0,0.0,0
1,0,48,76,8,0,15,9,0.1,0.1,4
9,0,332,2519,0,1,3,5,0.0,0.0,0
0,0,0,0,0,0,133,161,0.8680396806040763,0.9473837816414266,1
0,0,0,0,0,0,300,206,0.8962683953551537,0.8953067704258695,1
1,0,35,62,3,0,6,10,0.1,0.1,4
6,0,54,304,0,0,30,12,0.24950242899852543,0.43796412438339005,3
0,0,0,0,0,0,272,239,0.9228348940518017,0.8710066812744005,1
3,0,293,2502,0,1,3,2,0.0,0.0,0
6,0,84,370,0,0,35,6,0.22610015226842473,0.23225671027082911,3
8,0,451,2869,0,1,4,5,0.0,0.0,0
4,0,52,203,0,0,38,15,0.49785045855948307,0.31331835481993386,3
5,0,66,289,0,1,7,7,0.0,0.0,5
10,0,467,3039,0,1,1,3,0.0,0.0,0
5,0,62,211,0,1,10,10,0.0,0.0,5
0,0,145,460,10,0,16,18,0.1,0.1,2
0,0,0,0,0,0,204,279,0.8594777209726528,0.7311504774129778,1
1,0,33,72,4,0,15,10,0.1,0.1,4
0,0,0,0,0,0,152,145,0.8868543292602462,0.7085984631049951,1
1,0,35,108,4,0,7,9,0.1,0.1,4
0,0,120,762,10,0,29,12,0.1,0.1,2
4,0,96,386,0,0,16,9,0.2109392028502065,0.27498677548591405,3
1,0,46,116,3,0,14,5,0.1,0.1,4
6,0,102,271,0,0,17,10,0.4390359274652315,0.4799888359431456,3
1,0,55,89,8,0,14,8,0.1,0.1,4
5,0,114,202,0,0,26,12,0.22372756212868747,0.4447649241722752,3
6,0,93,204,0,0,40,13,0.20635056299780233,0.34571700537507966,3
1,0,45,110,6,0,15,8,0.1,0.1,4
0,0,154,511,5,0,20,16,0.1,0.1,2
3,0,101,384,0,0,40,11,0.2234562555108421,0.31438399886189694,3
0,0,199,525,8,0,38,28,0.1,0.1,2
7,0,93,324,0,0,20,13,0.21740407305167297,0.2264863319180198,3
5,0,69,259,0,1,5,6,0.0,0.0,5
0,0,0,0,0,0,229,179,0.8246205323572235,0.7105014586739706,1
1,0,44,66,6,0,10,6,0.1,0.1,4
1,0,33,102,6,0,12,5,0.1,0.1,4
9,0,203,1774,0,1,4,2,0.0,0.0,0
6,0,91,304,0,0,33,13,0.2312344177173131,0.47726167849007256,3
5,0,42,259,0,1,7,5,0.0,0.0,5
8,0,391,3237,0,1,5,5,0.0,0.0,0
4,0,64,236,0,1,8,7,0.0,0.0,5
0,0,128,763,10,0,31,30,0.1,0.1,2
0,0,0,0,0,0,155,149,0.9632768753209855,0.831003709467238,1
0,0,100,413,5,0,22,23,0.1,0.1,2
6,0,80,201,0,0,34,5,0.20031452503487737,0.2170712447670422,3
6,0,111,215,0,0,18,15,0.46468677525265706,0.3902126635891514,3
9,0,232,2262,0,1,3,3,0.0,0.0,0
10,0,493,2006,0,1,3,4,0.0,0.0,0
6,0,68,329,0,0,33,9,0.257824910509144,0.3402020732306985,3
4,0,203,3693,0,1,1,2,0.0,0.0,0
0,0,166,561,5,0,34,22,0.1,0.1,2
0,0,0,0,0,0,205,148,0.873237976720574,0.8558239573129833,1
0,0,102,595,9,0,27,17,0.1,0.1,2
0,0,0,0,0,0,126,110,0.9615362874466726,0.9296407240743519,1
9,0,429,3628,0,1,2,1,0.0,0.0,0
3,0,85,293,0,0,35,5,0.3748379861975559,0.2138166660717372,3
1,0,55,79,7,0,5,5,0.1,0.1,4
1,0,31,87,6,0,14,5,0.1,0.1,4
1,0,32,52,3,0,9,10,0.1,0.1,4
5,0,110,381,0,0,32,13,0.4154070826493759,0.26156176970875655,3
7,0,73,378,0,0,12,10,0.3895778516419469,0.36336041463302704,3
1,0,51,91,5,0,7,6,0.1,0.1,4
0,0,199,718,7,0,39,28,0.1,0.1,2
1,0,30,104,5,0,12,5,0.1,0.1,4
0,0,0,0,0,0,208,198,0.9069989946499949,0.7287434021502912,1
1,0,26,56,7,0,11,7,0.1,0.1,4
0,0,114,614,9,0,32,22,0.1,0.1,2
1,0,40,58,8,0,10,6,0.1,0.1,4
3,0,76,387,0,0,25,13,0.42182856353113213,0.47087745587495156,3
4,0,118,380,0,0,26,8,0.28284666489207705,0.4606782278839707,3
5,0,108,225,0,1,7,8,0.0,0.0,5
10,0,445,2264,0,1,3,4,0.0,0.0,0
3,0,116,166,0,1,8,10,0.0,0.0,5
0,0,144,613,8,0,32,21,0.1,0.1,2
3,0,47,247,0,1,4,9,0.0,0.0,5
10,0,374,3656,0,1,4,1,0.0,0.0,0
2,0,97,206,0,1,5,7,0.0,0.0,5
1,0,46,81,5,0,5,10,0.1,0.1,4
3,0,72,165,0,1,6,10,0.0,0.0,5
0,0,129,408,6,0,38,25,0.1,0.1,2
3,0,41,147,0,1,8,8,0.0,0.0,5
0,0,118,668,8,0,17,26,0.1,0.1,2
5,0,492,2980,0,1,5,1,0.0,0.0,0
1,0,31,52,6,0,6,9,0.1,0.1,4
5,0,89,274,0,1,10,8,0.0,0.0,5
3,0,120,293,0,1,12,9,0.0,0.0,5
2,0,95,144,0,1,7,6,0.0,0.0,5
8,0,343,2884,0,1,4,4,0.0,0.0,0
5,0,110,329,0,0,20,7,0.319621422512375,0.47672418285209844,3
1,0,57,41,7,0,15,8,0.1,0.1,4
3,0,50,394,0,0,18,12,0.337260426594785,0.2722231873546629,3
